stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
43.233974,1262,-79.748286,1053,,,BARTON ST E & BOW VALLEY DRIVE,BARTON at BOW VALLEY,0,
43.234224,1210,-79.748342,1054,,,BARTON ST E & BOW VALLEY DRIVE OPP.,BARTON opposite BOW VALLEY,0,
43.233946,1210,-79.746862,1055,,,BARTON ST E & BROCKLEY DRIVE,BARTON at BROCKLEY,0,
43.253342,1247,-79.824202,1056,,,BARTON ST E & CAVELL AVENUE,BARTON at CAVELL,0,
43.253406,1225,-79.823814,1057,,,BARTON ST E & CAVELL AVENUE,BARTON at CAVELL,0,
43.23704,1260,-79.761544,1058,,,BARTON ST E & CENTENNIAL PKWY,BARTON at CENTENNIAL,0,
43.23681,1212,-79.760057,1059,,,BARTON ST E & CENTENNIAL PY N,BARTON at CENTENNIAL,0,
43.253676,2096,-79.867418,1793,,,JOHN ST S & JACKSON ST E,JOHN at JACKSON,0,
43.29284,1330,-79.868251,1694,,,HOLY SEPULCHRE CEMETARY & PLAINS RD W,HOLY SEPULCHRE CEMETERY EAST,0,
43.291541,1330,-79.869663,1695,,,HOLY SEPULCHRE WEST & PLAINS RD W,HOLY SEPULCHRE CEMETERY WEST,0,
43.222128,2558,-79.738188,1692,,,HIGHWAY NO. 8 & WARWICK ROAD,HIGHWAY 8 at WARWICK,0,
43.218788,2555,-79.724903,1693,,,HIGHWAY NO. 8 & WORSLEY ROAD,HIGHWAY 8 at WORSLEY,0,
43.216596,2552,-79.716291,1690,,,HIGHWAY NO. 8 & SPARTAN AVENUE (OP. # 490),Opposite 490 HIGHWAY 8,0,
43.216392,2523,-79.716352,1691,,,HIGHWAY NO. 8 & SPARTAN AVENUE OPP. (@#490),At 490 HIGHWAY 8,0,
43.255845,1299,-79.84713,1278,,,CANNON ST E & WENTWORTH STREET,CANNON at WENTWORTH,0,
43.224262,2572,-79.765848,1279,,,58 CENTENNIAL PY S & FELKER AV,CENTENNIAL opposite FELKER,0,
43.247601,1292,-79.817521,1270,,,CANNON ST E & OTTAWA STREET,CANNON at OTTAWA,0,
43.245835,1277,-79.810363,1271,,,CANNON ST E & ROBINS AVENUE,CANNON at ROBINS,0,
43.245877,1291,-79.809919,1272,,,CANNON ST E & ROBINS AVENUE,CANNON at ROBINS,0,
43.248267,1271,-79.820712,1273,,,CANNON ST E & ROSSLYN AVENUE,CANNON at ROSSLYN,0,
43.255197,1298,-79.84466,1274,,,CANNON ST E & SANFORD AVENUE,CANNON at SANFORD,0,
43.253168,1296,-79.837409,1275,,,CANNON ST E & SHERMAN AVENUE,CANNON at SHERMAN,0,
43.256639,1300,-79.850248,1276,,,CANNON ST E & SMITH AVENUE,CANNON at SMITH,0,
43.257725,1300,-79.854426,1277,,,CANNON ST E & VICTORIA AVENUE,CANNON at VICTORIA,0,
43.252816,1116,-79.924499,3119,,,WHITNEY AV & LELAND STREET,WHITNEY at LELAND,0,
43.252666,1188,-79.930558,3118,,,WHITNEY AV & EWEN ROAD,WHITNEY at EWEN,0,
43.252481,1115,-79.930859,3117,,,WHITNEY AV & EWEN ROAD,WHITNEY at EWEN,0,
43.252314,1116,-79.922199,3115,,,WHITNEY AV & EMERSON STREET,WHITNEY at EMERSON,0,
43.253124,1115,-79.927019,3114,,,WHITNEY AV & ALEXANDER PARK (Op. St. Mary's,WHITNEY at ALEXANDER PARK,0,
43.251288,1114,-79.938747,3113,,,WHITNEY AV & #431W MERICOURT RD. - RIGGIEL,At 431 WHITNEY,0,
43.22614,2904,-79.888108,3112,,,WEST 5TH ST & TYRONE DRIVE (@#592),WEST 5TH at TYRONE,0,
43.226743,2928,-79.887652,3111,,,WEST 5TH ST & TYRONE DRIVE,WEST 5TH at TYRONE,0,
43.232831,2930,-79.885106,3110,,,WEST 5TH ST & SOUTH BEND ROAD,WEST 5TH at SOUTH BEND,0,
43.240161,2821,-79.887224,1472,,,FENNELL AV W & GOVERNORS BLVD OPP.,FENNELL opposite GOVERNORS,0,
43.237606,2400,-79.878051,1473,,,FENNELL AV W & UPPER JAMES STREET,FENNELL at UPPER JAMES,0,
43.24025,2008,-79.888275,1471,,,FENNELL AV W & GOVERNORS BLVD (Mohawk Colleg,FENNELL at GOVERNORS,0,
43.238579,2801,-79.881309,1476,,,FENNELL AV W & WEST 4TH. ST. (@#83),FENNELL opposite WEST 4TH,0,
43.239213,2011,-79.884247,1477,,,FENNELL AV W & WEST 5TH STREET,FENNELL at WEST 5TH,0,
43.238117,2801,-79.879416,1474,,,FENNELL AV W & WEST 2ND STREET,FENNELL at WEST 2ND,0,
43.23813,2400,-79.880049,1475,,,FENNELL AV W & WEST 2ND STREET,FENNELL at WEST 2ND,0,
43.266313,1457,-79.853262,1478,,,FERRIE ST E & WELLINGTON STREET,FERRIE at WELLINGTON,0,
43.254661,2963,-79.888377,1304,,,CHATHAM ST & #47 W LOCKE ST.,At 47 CHATHAM,0,
43.254198,2963,-79.88637,1306,,,CHATHAM ST & LOCKE STREET,CHATHAM at LOCKE,0,
43.238268,2318,-79.922022,1307,,,CHEDMAC DR & CHEDMAC DRIVE,CHEDMAC at CHEDMAC,0,
43.25101,2949,-79.877061,1300,,,CHARLTON AV W & BAY ST S,CHARLTON at BAY,0,
43.251512,2949,-79.879065,1301,,,CHARLTON AV W & CAROLINE STREET,CHARLTON at CAROLINE,0,
43.254411,2971,-79.890969,1302,,,CHARLTON AV W & DUNDURN STREET,CHARLTON at DUNDURN,0,
43.251787,2950,-79.880212,1303,,,CHARLTON AV W & HESS STREET,CHARLTON at HESS,0,
43.237946,2320,-79.921316,1308,,,CHEDMAC DR & EXTENDICARE (#90),At 90 CHEDMAC,0,
43.237302,2301,-79.917938,1309,,,CHEDMAC DR & HOLBROOK BLDG PARKING LOT,CHEDMAC at HOLBROOK BUILDING,0,
43.263301,2794,-79.822267,1499,,,GAGE AV N & BURLINGTON ST E,GAGE at INDUSTRIAL,0,
43.222609,2542,-79.700629,355746,,,BARTON ST & FRUITLAND RD,BARTON at FRUITLAND,0,
43.350165,1840,-79.886701,355744,,,PARKSIDE DR & SPRING CREEK DR,PARKSIDE at SPRING CREEK,0,
43.238703,2043,-79.843234,355745,,,CONCESSION ST & EAST 31ST ST,CONCESSION at EAST 31ST,0,
43.257209,1185,-79.919749,355742,,,EMERSON ST & MAIN ST W,EMERSON at MAIN,0,
43.252489,1187,-79.922446,355743,,,WHITNEY AV & EMERSON ST,WHITNEY at EMERSON,0,
43.207052,3542,-79.912218,355740,,,GARTH ST & RYMAL RD W,GARTH at RYMAL,0,
43.205799,2141,-79.911006,355741,,,PRIVATE RD & GIBBONS SQUARE,GIBBONS SQUARE SHELTER,0,
43.226928,1147,-79.791491,355298,,,KING ST E & LAWRENCE RD,KING at LAWRENCE,0,
43.17588,4407,-79.775367,355562,,,UPPER CENTENNIAL PY & FORTINOS opp,UPPER CENTENNIAL opposite FORTINOS,0,
43.256631,2681,-79.78966,355291,,,BURLINGTON ST E & # 1755 OPP,BURLINGTON opposite 1755,0,
43.214028,2345,-79.900542,355292,,,STONE CHURCH RD W & opp. #236,At 240 STONE CHURCH,0,
43.174787,4411,-79.783801,355561,,,RYMAL RD E & WAL-MART,RYMAL at WALMART,0,
43.258236,4071,-79.873579,355566,,,BAY ST N & KING ST W,BAY at KING,0,
43.216383,2488,-79.796494,355295,,,GREENHILL AV & GLEN VISTA DR,GREENHILL at GLEN VISTA,0,
43.216652,2485,-79.796629,355296,,,GREENHILL AV & GLEN VISTA DR,GREENHILL opposite GLEN VISTA,0,
43.258236,8090,-79.873579,355565,,,BAY ST N & KING ST W,BAY at KING,0,
43.337589,1831,-79.887819,355364,,,HIGHWAY NO. 5 E & FIRST ST,DUNDAS at FIRST,0,
43.334921,1833,-79.891252,355365,,,HIGHWAY NO. 5 E & BURKE ST,DUNDAS at MILL,0,
43.333873,1810,-79.891215,355366,,,MILL ST S & GRIFFIN ST,MILL at DUNDAS,0,
43.329215,1808,-79.884612,355367,,,MILL ST S & MOUNTAIN BROW RD,MILL at MOUNTAIN BROW,0,
43.349669,1812,-79.8721,355360,,,EVANS RD & HIGHWAY NO. 5 E,EVANS at DUNDAS,0,
43.345371,1825,-79.877667,355361,,,HIGHWAY NO. 5 E & HIGHWAY NO. 5 E,DUNDAS at SPRING CREEK,0,
43.342712,1827,-79.881126,355362,,,HIGHWAY NO. 5 E & PAMELA ST,DUNDAS at PAMELA,0,
43.339345,1829,-79.885551,355363,,,HIGHWAY NO. 5 E & BURKE ST,DUNDAS at BURKE WALKWAY,0,
43.259086,1321,-79.901706,355368,,,MAIN ST W & LONGWOOD ROAD,MAIN at LONGWOOD,0,
43.233067,2356,-79.91206,2288,,,MOHAWK RD W & UPPER PARADISE ROAD,MOHAWK at UPPER PARADISE,0,
43.230501,2333,-79.896932,2289,,,MOHAWK RD W & WEST 15TH STREET,MOHAWK at WEST 15TH,0,
43.232212,4144,-79.934448,2280,,,MOHAWK RD & OLD MOHAWK ROAD OPP.,MOHAWK opposite OLD MOHAWK,0,
43.23372,2338,-79.916576,2281,,,MOHAWK RD W & RICE AV,MOHAWK at RICE,0,
43.233612,2355,-79.917059,2282,,,MOHAWK RD W & RICE AV,MOHAWK at RICE,0,
43.233499,2341,-79.929111,2283,,,MOHAWK RD W & SCENIC DRIVE,MOHAWK at SCENIC,0,
43.230388,2361,-79.894211,2284,,,MOHAWK RD W & SOUTHLEA DRIVE,MOHAWK at SOUTHLEA,0,
43.230561,2332,-79.893699,2285,,,MOHAWK RD W & SOUTHLEA DRIVE OPP. (@ # 296),MOHAWK opposite SOUTHLEA,0,
43.233322,2353,-79.928972,2286,,,MOHAWK RD W & UPPER HORNING DR,MOHAWK at UPPER HORNING,0,
43.233181,2336,-79.911323,2287,,,MOHAWK RD W & UPPER PARADISE ROAD,MOHAWK at UPPER PARADISE,0,
43.214059,2525,-79.706939,1666,,,HIGHWAY NO. 8 & #610 (E ENVOY BLVD.),At 610 HIGHWAY 8,0,
43.19948,2787,-79.880399,2578,,,RYMAL RD E & MESSENA DRIVE,RYMAL at MESSENA,0,
43.199392,1367,-79.880874,2579,,,RYMAL RD E & MESSENA DRIVE (OPP),RYMAL opposite MESSENA,0,
43.193314,2187,-79.855616,2576,,,RYMAL RD E & #829 (W of Upper Gage),RYMAL opposite SULMONA,0,
43.194504,2188,-79.860342,2577,,,RYMAL RD E & EVA STREET,RYMAL at EVA,0,
43.241081,1282,-79.796554,2572,,,ROXBOROUGH AV & TOLTON AVENUE,ROXBOROUGH at TOLTON,0,
43.241174,1287,-79.796266,2573,,,ROXBOROUGH AV & TOLTON AVENUE,ROXBOROUGH at TOLTON,0,
43.239701,1286,-79.790276,2570,,,ROXBOROUGH AV & PARKDALE AVENUE,ROXBOROUGH at PARKDALE,0,
43.241737,1288,-79.798669,2571,,,ROXBOROUGH AV & STRATHEARNE AVENUE,ROXBOROUGH at STRATHEARNE,0,
43.197408,2460,-79.795464,2379,,,PARAMOUNT DR & ATLAS STREET,PARAMOUNT at ATLAS,0,
43.202658,2459,-79.799408,2374,,,PARAMOUNT DR & AMBERWOOD STREET,PARAMOUNT at AMBERWOOD,0,
43.202789,2483,-79.799564,2375,,,PARAMOUNT DR & AMBERWOOD STREET OPP.,PARAMOUNT opposite AMBERWOOD,0,
43.201436,2483,-79.794508,2376,,,PARAMOUNT DR & APEX STREET,PARAMOUNT at APEX,0,
43.202156,2459,-79.802301,2377,,,PARAMOUNT DR & ASTRA STREET,PARAMOUNT at ASTRA,0,
43.241045,1037,-79.820434,2370,,,OTTAWA ST S & MAPLE AVENUE,OTTAWA at MAPLE,0,
43.260755,1192,-79.899657,2371,,,PARADISE RD S & #59 N MAIN ST.,PARADISE at MAIN,0,
43.191885,2126,-79.810061,2372,,,PARAMOUNT DR & UPPER MOUNT ALBION RD,PARAMOUNT at UPPER MOUNT ALBION,0,
43.191957,2906,-79.810469,2373,,,PARAMOUNT DR & UPPER MOUNT ALBION RD,PARAMOUNT at UPPER MOUNT ALBION,0,
43.205211,2917,-79.903831,2594,,,RYMAL RD W & WESTLAWN DRIVE OPP. @#226),RYMAL opposite WESTLAWN,0,
43.210154,2832,-79.926046,2595,,,RYMAL RD W & WESTMOUNT HEALTH CTRE - #723,RYMAL at WESTMOUNT HEALTH CENTRE,0,
43.240883,2851,-79.92677,2596,,,SAN ANTONIO DR & ARGO STREET,SAN ANTONIO at ARGO,0,
43.238942,2851,-79.927088,2597,,,SAN ANTONIO DR & SAN REMO DRIVE,SAN ANTONIO at SAN REMO,0,
43.203076,2914,-79.895823,2590,,,RYMAL RD W & SOUTH HAMILTON SQ.,RYMAL opposite SOUTH HAMILTON SQUARE,0,
43.203526,2918,-79.897611,2591,,,RYMAL RD W & WEST 5TH STEET,RYMAL at WEST 5TH,0,
43.203622,2917,-79.897314,2592,,,RYMAL RD W & WEST 5TH,RYMAL at WEST 5TH,0,
43.205055,2918,-79.903751,2593,,,RYMAL RD W & WESTLAWN DRIVE,RYMAL at WESTLAWN,0,
43.24254,2852,-79.926356,2598,,,SAN PEDRO DR & SAN ANTONIO DRIVE,SAN PEDRO at SAN ANTONIO,0,
43.242349,2852,-79.923102,2599,,,SAN PEDRO DR & SAN DIEGO CT,SAN PEDRO at SAN DIEGO,0,
43.21871,2574,-79.766268,1876,,,KING ST W & PRIVATE RD,KING opposite FAIRCOURT,0,
43.217713,2582,-79.74568,1877,,,KING ST E & GRAY ROAD,KING at GRAY,0,
43.217392,2588,-79.748822,1874,,,KING ST E & DAWSON AVENUE (@# 129),KING at DAWSON,0,
43.218942,2594,-79.766451,1875,,,KING ST W & FAIRCOURT DRIVE,KING at FAIRCOURT,0,
43.21693,2587,-79.740258,1872,,,KING ST E & CORMAN AVENUE,KING at CORMAN,0,
43.216816,2580,-79.740716,1873,,,KING ST E & CORMAN AVENUE,KING at CORMAN,0,
43.218156,2574,-79.76374,1870,,,KING ST W & BATTLEFIELD DRIVE (Op. # 58),KING at BATTLEFIELD,0,
43.21729,2578,-79.748402,1871,,,KING ST E & BONITA DRIVE,KING at BONITA,0,
43.217511,2573,-79.746753,1878,,,KING ST E & GRAY ROAD,KING at GRAY,0,
43.218608,2586,-79.732199,1879,,,KING ST E & GREEN FOREST DR OPP. (@# 323),KING opposite GREEN FOREST,0,
43.248679,2606,-79.942247,2118,,,MAIN ST W & #1950 N WILSON ST.,At 1950 MAIN,0,
43.247201,2643,-79.943138,2119,,,1989 MAIN ST W & PRIVATE RD,At 1983 MAIN,0,
43.25387,2703,-79.863895,2110,,,MAIN ST E & WALNUT STREET,MAIN at WALNUT,0,
43.238851,2732,-79.803513,2111,,,MAIN ST E & WEIR STREET,MAIN at WEIR,0,
43.252762,2703,-79.859969,2112,,,MAIN ST E & WELLINGTON STREET,MAIN at WELLINGTON,0,
43.250062,2706,-79.849376,2113,,,MAIN ST E & WENTWORTH STREET,MAIN at WENTWORTH,0,
43.241077,2735,-79.812729,2114,,,MAIN ST E & WEXFORD AVENUE,MAIN at WEXFORD,0,
43.250157,2605,-79.941147,2115,,,MAIN ST W & WHITE CHAPEL OPP.,MAIN opposite WHITE CHAPEL CEMETERY,0,
43.250327,2644,-79.940837,2116,,,MAIN ST W & WHITE CHAPEL CEMETERY,MAIN at WHITE CHAPEL CEMETERY,0,
43.247998,2643,-79.942556,2117,,,MAIN ST W & # 1940,Opposite 1940 MAIN,0,
43.234651,2826,-79.904921,2622,,,SANATORIUM RD & WEST 24TH STREET,SANATORIUM at WEST 24TH,0,
43.234604,2004,-79.905169,2623,,,SANATORIUM RD & WEST 24TH ST OPP. (@# 243),SANATORIUM opposite WEST 24TH,0,
43.234126,2826,-79.902711,2620,,,SANATORIUM RD & WEST 22ND STREET,SANATORIUM at WEST 22ND,0,
43.234075,2004,-79.903013,2621,,,SANATORIUM RD & WEST 22ND ST OPP. (@# 213),SANATORIUM opposite WEST 22ND,0,
43.236693,2828,-79.913261,2626,,,SANATORIUM RD & WEST 33RD STREET,SANATORIUM at WEST 33RD,0,
43.238471,2350,-79.915564,2627,,,SANATORIUM RD & WILCOX BLDG ( Chedoke Hospital,SANATORIUM at WILCOX BUILDING,0,
43.235152,2827,-79.906837,2624,,,SANATORIUM RD & WEST 26TH STREET,SANATORIUM at WEST 26TH,0,
43.235176,2004,-79.907455,2625,,,SANATORIUM RD & WEST 26TH ST OPP. (@# 293),SANATORIUM opposite WEST 26TH,0,
43.238627,2344,-79.915377,2628,,,SANATORIUM RD & WILCOX BLDG OPP.( Chedoke Hos,SANATORIUM opposite WILCOX BUILDING,0,
43.234076,2342,-79.929989,2629,,,SCENIC DR & LAVENDER DRIVE,SCENIC LOOP,0,
43.232878,1163,-79.812887,1919,,,KING ST E & KENILWORTH AVENUE,KING at KENILWORTH,0,
43.235246,1038,-79.817888,1918,,,KING ST E & JUSTINE AV (Op.#1601 King ST),KING at JUSTINE,0,
43.251438,2742,-79.841313,1911,,,KING ST E & HOLTON AVENUE,KING at HOLTON,0,
43.220081,1149,-79.773034,1910,,,KING ST E & GREENHILL AVENUE,KING at GREENHILL,0,
43.256243,2753,-79.867454,1913,,,KING ST E & HUGHSON STREET,KING at HUGHSON,0,
43.229923,1157,-79.797544,1912,,,KING ST E & HOMESDALE AVENUE,KING at HOLMESDALE,0,
43.256498,2700,-79.868236,1914,,,KING ST E & HUGHSON STREET (1),At 19 KING,0,
43.256153,1094,-79.867183,1917,,,"KING ST E & JOHN STREET (5C, 51)",KING at JOHN,0,
43.256068,1093,-79.866919,1916,,,"KING ST E & JOHN STREET (5B, 52)",KING at JOHN,0,
43.222681,2280,-79.896088,2024,,,LIMERIDGE RD W & #235 OPP.E KENDALE CT.,Opposite 235 LIMERIDGE,0,
43.222947,2304,-79.897669,2025,,,LIMERIDGE RD W & #273 E KENDALE CT.,At 273 LIMERIDGE,0,
43.223151,2281,-79.898025,2026,,,LIMERIDGE RD W & #273 OPP. E KENDALE CT.,Opposite 273 LIMERIDGE,0,
43.225951,2282,-79.900576,2027,,,LIMERIDGE RD W & ELGAR AVENUE,LIMERIDGE at ELGAR,0,
43.204159,2415,-79.820062,2020,,,LIMERIDGE RD E & MOUNTAIN BROW BOULEVARD,MOUNTAIN BROW LOOP,0,
43.221739,2280,-79.892275,2021,,,LIMERIDGE RD W & #150 W WEST 5TH ST.,At 150 LIMERIDGE,0,
43.222186,2280,-79.894046,2022,,,LIMERIDGE RD W & #190 W WEST 5TH ST.,At 190 LIMERIDGE,0,
43.222109,2304,-79.894224,2023,,,LIMERIDGE RD W & #195 W WEST 5TH ST.,At 195 LIMERIDGE,0,
43.224491,2281,-79.899649,2028,,,LIMERIDGE RD W & KENDALE COURT,LIMERIDGE at KENDALE,0,
43.224911,2303,-79.900008,2029,,,LIMERIDGE RD W & KENDALE CR OPP (Op. # 350),LIMERIDGE opposite KENDALE,0,
43.205568,2195,-79.848439,2758,,,UP/GAGE AV & LOCONDER DRIVE,UPPER GAGE at LOCONDER,0,
43.224409,2177,-79.84069,2759,,,UP/GAGE AV & MACASSA AVENUE,UPPER GAGE at MACASSA,0,
43.224114,2611,-79.978031,3147,,,WILSON ST E & #245( OPP. HALSON STREET),WILSON opposite HALSON,0,
43.241375,2313,-79.876097,2824,,,UP/JAMES ST & QUEENSDALE AVENUE,UPPER JAMES at QUEENSDALE,0,
43.241447,2270,-79.876272,2825,,,UP/JAMES ST & QUEENSDALE AVENUE,UPPER JAMES at QUEENSDALE,0,
43.216781,2211,-79.854085,2978,,,UP/SHERMAN AV & SOUTHAMPTON DRIVE,UPPER SHERMAN at SOUTHAMPTON,0,
43.20347,2217,-79.859755,2979,,,UP/SHERMAN AV & STONE CHURCH ROAD,UPPER SHERMAN at STONE CHURCH,0,
43.236136,2230,-79.856569,3058,,,UP/WENTWORTH ST & QUEENSDALE AVENUE,UPPER WENTWORTH at QUEENSDALE,0,
43.236546,2245,-79.8562,3059,,,UP/WENTWORTH ST & QUEENSDALE AVENUE,UPPER WENTWORTH at QUEENSDALE,0,
43.23439,2205,-79.846368,2972,,,UP/SHERMAN AV & QUEENSDALE AVENUE,UPPER SHERMAN at QUEENSDALE,0,
43.234131,2226,-79.846292,2973,,,UP/SHERMAN AV & QUEENSDALE AVENUE,UPPER SHERMAN at QUEENSDALE,0,
43.235474,2205,-79.845884,2970,,,UP/SHERMAN AV & MUNN STREET OPP. (@#458),UPPER SHERMAN opposite MUNN,0,
43.209608,2218,-79.857009,2971,,,UP/SHERMAN AV & PRINCIP STREET,UPPER SHERMAN at PRINCIP,0,
43.206354,2214,-79.858664,2976,,,UP/SHERMAN AV & RUBY STREET,UPPER SHERMAN at RUBY,0,
43.195411,2216,-79.86363,2977,,,UP/SHERMAN AV & RYMAL ROAD,UPPER SHERMAN at RYMAL,0,
43.209285,2214,-79.857348,2974,,,UP/SHERMAN AV & PRINCIP ST OPP.,UPPER SHERMAN opposite PRINCIP,0,
43.208098,2214,-79.857894,2975,,,UP/SHERMAN AV & ROWNTREE AVENUE,UPPER SHERMAN at ROWNTREE,0,
43.245587,1220,-79.791032,1043,,,BARTON ST E & ADELINE AVENUE,BARTON at ADELINE,0,
43.23334,1262,-79.744993,1042,,,BARTON ST E & #2772 W BELL MANOR ST.,At 2772 BARTON,0,
43.235695,1261,-79.755827,1041,,,BARTON ST E & #2553 OPPOSITE,Opposite 2553 BARTON,0,
43.235614,1212,-79.755035,1040,,,BARTON ST E & W LAKE AVE,At 2553 BARTON,0,
43.232886,1207,-79.742718,1047,,,BARTON ST E & BELL MANOR LOOP,BELL MANOR LOOP PLATFORM 1,0,
43.255824,1228,-79.833199,1046,,,BARTON ST E & BARNESDALE AVENUE,BARTON at BARNESDALE,0,
43.255712,1245,-79.833342,1045,,,BARTON ST E & BARNESDALE AVENUE,BARTON at BARNESDALE,0,
43.250583,1250,-79.812716,1044,,,BARTON ST E & AGNES STREET,BARTON at AGNES,0,
43.232886,1207,-79.742792,1048,,,BELLMANOR LOOP & BARTON,BELL MANOR LOOP PLATFORM 2,0,
43.217402,2522,-79.720395,1681,,,HIGHWAY NO. 8 & HOMESIDE AVE,HIGHWAY 8 at HOMESIDE,0,
43.214426,2256,-79.876925,3027,,,UP/WELLINGTON ST & TOWERCREST DRIVE,UPPER WELLINGTON at TOWERCREST,0,
43.212018,2549,-79.694128,1683,,,HIGHWAY NO. 8 & JONES ROAD (106m),HIGHWAY 8 at JONES,0,
43.211838,2528,-79.693637,1682,,,HIGHWAY NO. 8 & JONES ROAD,HIGHWAY 8 at JONES,0,
43.219823,2520,-79.72972,1685,,,HIGHWAY NO. 8 & KING STREET,HIGHWAY 8 at KING,0,
43.218896,2521,-79.726266,1684,,,HIGHWAY NO. 8 & KILBOURN AVE,HIGHWAY 8 at KILBOURN,0,
43.218239,2554,-79.722857,1687,,,HIGHWAY NO. 8 & MILLEN ROAD (@# 415),HIGHWAY 8 at MILLEN,0,
43.218226,2521,-79.723667,1686,,,HIGHWAY NO. 8 & MILLEN ROAD,HIGHWAY 8 at MILLEN,0,
43.214917,2551,-79.709617,1689,,,HIGHWAY NO. 8 & ROYALWOOD CT.,HIGHWAY 8 at ROYALWOOD,0,
43.217516,2552,-79.719991,1688,,,HIGHWAY NO. 8 & PEACHWOOD CRESCENT,HIGHWAY 8 at PEACHWOOD,0,
43.239773,2099,-79.866278,3025,,,UP/WELLINGTON ST & THAYER AVENUE OPP. (OP.# 523),UPPER WELLINGTON opposite THAYER,0,
43.247491,1276,-79.817867,1269,,,CANNON ST E & OTTAWA ST,CANNON at OTTAWA,0,
43.251908,1295,-79.832552,1268,,,CANNON ST E & LOTTRIDGE STREET,CANNON at LOTTRIDGE,0,
43.253976,1297,-79.840029,1263,,,CANNON ST E & GIBSON AVENUE,CANNON at GIBSON,0,
43.249951,1294,-79.827778,1262,,,CANNON ST E & GAGE AV N,CANNON at GAGE,0,
43.249868,1274,-79.828017,1261,,,CANNON ST E & GAGE AVENUE,CANNON at GAGE,0,
43.24637,1291,-79.812074,1260,,,CANNON ST E & FREDERICK STREET,CANNON at FREDERICK,0,
43.251844,1272,-79.832962,1267,,,CANNON ST E & LOTTRIDGE STREET,CANNON at LOTTRIDGE,0,
43.245361,1290,-79.807621,1266,,,CANNON ST E & KENILWORTH AVENUE N.,CANNON at KENILWORTH,0,
43.245191,1278,-79.8075,1265,,,CANNON ST E & KENILWORTH AVENUE N.,CANNON at KENILWORTH,0,
43.262643,2977,-79.875323,1264,,,CANNON ST W & HESS STREET,CANNON at HESS,0,
43.253043,2509,-79.774592,1564,,,GLOW AV & WOODWARD AVENUE,GLOW at WOODWARD,0,
43.229241,2251,-79.870808,3021,,,UP/WELLINGTON ST & SOUTH BEND ROAD,UPPER WELLINGTON at SOUTH BEND,0,
43.257182,1267,-79.861784,3128,,,WILSON ST & # 130 ( OPP. ELGIN STREET ),WILSON opposite ELGIN,0,
43.256667,1267,-79.859637,3129,,,WILSON ST & CATHCART STREET,WILSON at CATHCART,0,
43.252147,1189,-79.934849,3122,,,WHITNEY AV & LOWER HORNING ROAD,WHITNEY at LOWER HORNING,0,
43.251992,1190,-79.938876,3123,,,WHITNEY AV & MAIN STREET W,WHITNEY at MAIN,0,
43.252903,1187,-79.924218,3120,,,WHITNEY AV & LELAND STREET,WHITNEY at LELAND,0,
43.251985,1114,-79.934984,3121,,,WHITNEY AV & LOWER HORNING ROAD,WHITNEY at LOWER HORNING,0,
43.252739,1115,-79.929196,3126,,,WHITNEY AV & RIFLE RANGE ROAD,WHITNEY at RIFLE RANGE,0,
43.252929,1188,-79.928931,3127,,,WHITNEY AV & RIFLE RANGE ROAD,WHITNEY at RIFLE RANGE,0,
43.251367,1114,-79.937527,3124,,,WHITNEY AV & MERICOURT ROAD,WHITNEY at MERICOURT,0,
43.251486,1190,-79.93767,3125,,,WHITNEY AV & MERICOURT ROAD,WHITNEY at MERICOURT,0,
43.241421,2822,-79.892503,1469,,,FENNELL AV W & AUCHMAR ROAD,FENNELL at AUCHMAR,0,
43.240489,2822,-79.888635,1468,,,FENNELL AV W & #250 E AUCHMAR RD.,At 250 FENNELL,0,
43.232678,2814,-79.857719,1465,,,FENNELL AV E & UPPER WENTWORTH STREET,FENNELL at UPPER WENTWORTH,0,
43.232599,2047,-79.858243,1464,,,FENNELL AV E & UPPER WENTWORTH STREET,FENNELL at UPPER WENTWORTH,0,
43.241278,2008,-79.892521,1467,,,FENNELL AV W & AUCHMAR RD OPP.,FENNELL opposite AUCHMAR,0,
43.23641,2032,-79.873382,1466,,,FENNELL AV E & WARREN AVENUE,FENNELL at WARREN,0,
43.230133,2812,-79.847881,1461,,,FENNELL AV E & UPPER SHERMAN AVENUE,FENNELL at UPPER SHERMAN,0,
43.230055,2052,-79.848455,1460,,,FENNELL AV E & UPPER SHERMAN AVENUE,FENNELL at UPPER SHERMAN,0,
43.235186,2817,-79.867843,1463,,,FENNELL AV E & UPPER WELLINGTON STREET,FENNELL at UPPER WELLINGTON,0,
43.23515,2033,-79.868466,1462,,,FENNELL AV E & UPPER WELLINGTON STREET,FENNELL at UPPER WELLINGTON,0,
43.216639,2908,-79.895999,1317,,,CHESTER AV & CHESLEY STREET,CHESTER at CHESLEY,0,
43.216136,2908,-79.893884,1316,,,CHESTER AV & ANNABELLE STREET,CHESTER at ANNABELLE,0,
43.213501,2908,-79.897646,1315,,,CHESLEY ST & STONE CHURCH ROAD WEST,CHESLEY at STONE CHURCH,0,
43.216471,2924,-79.896141,1313,,,CHESLEY ST & CHESTER AVENUE,CHESLEY at CHESTER,0,
43.237883,2318,-79.920401,1312,,,CHEDMAC DR & SOUTHRIDGE DR OPP.,CHEDMAC opposite SOUTHRIDGE,0,
43.236738,2319,-79.916156,1311,,,CHEDMAC DR & RICE AV,CHEDMAC at RICE,0,
